"date","geography","SIP"
2020-03-04,"United Kingdom",1
2020-03-05,"United Kingdom",1
2020-03-06,"United Kingdom",1
2020-03-07,"United Kingdom",1
2020-03-08,"United Kingdom",1
2020-03-09,"United Kingdom",1
2020-03-10,"United Kingdom",1
2020-03-11,"United Kingdom",1
2020-03-12,"United Kingdom",1
2020-03-13,"United Kingdom",1
2020-03-14,"United Kingdom",1
2020-03-15,"United Kingdom",1
2020-03-16,"United Kingdom",2
2020-03-17,"United Kingdom",2
2020-03-18,"United Kingdom",2
2020-03-19,"United Kingdom",2
2020-03-20,"United Kingdom",2
2020-03-21,"United Kingdom",2
2020-03-22,"United Kingdom",2
2020-03-23,"United Kingdom",2
2020-03-24,"United Kingdom",3
2020-03-25,"United Kingdom",3
2020-03-26,"United Kingdom",3
2020-03-27,"United Kingdom",3
2020-03-28,"United Kingdom",3
2020-03-29,"United Kingdom",3
2020-03-30,"United Kingdom",3
2020-03-31,"United Kingdom",3
2020-04-01,"United Kingdom",3
2020-04-02,"United Kingdom",3
2020-04-03,"United Kingdom",3
2020-04-04,"United Kingdom",3
2020-04-05,"United Kingdom",3
2020-04-06,"United Kingdom",3
2020-04-07,"United Kingdom",3
2020-04-08,"United Kingdom",3
2020-04-09,"United Kingdom",3
2020-04-10,"United Kingdom",3
2020-04-11,"United Kingdom",3
2020-04-12,"United Kingdom",3
2020-04-13,"United Kingdom",3
2020-04-14,"United Kingdom",3
2020-04-15,"United Kingdom",3
2020-04-16,"United Kingdom",3
2020-04-17,"United Kingdom",3
2020-04-18,"United Kingdom",3
2020-04-19,"United Kingdom",3
2020-04-20,"United Kingdom",3
2020-04-21,"United Kingdom",3
2020-04-22,"United Kingdom",3
2020-04-23,"United Kingdom",3
2020-04-24,"United Kingdom",3
2020-04-25,"United Kingdom",3
2020-04-26,"United Kingdom",3
2020-04-27,"United Kingdom",3
2020-04-28,"United Kingdom",3
2020-04-29,"United Kingdom",3
2020-04-30,"United Kingdom",3
2020-05-01,"United Kingdom",3
2020-05-02,"United Kingdom",3
2020-05-03,"United Kingdom",3
2020-05-04,"United Kingdom",3
2020-05-05,"United Kingdom",3
2020-05-06,"United Kingdom",3
2020-05-07,"United Kingdom",3
2020-05-08,"United Kingdom",3
2020-05-09,"United Kingdom",3
2020-05-10,"United Kingdom",3
2020-05-11,"United Kingdom",3
2020-05-12,"United Kingdom",3
2020-05-13,"United Kingdom",2
2020-05-14,"United Kingdom",2
2020-05-15,"United Kingdom",2
2020-05-16,"United Kingdom",2
2020-05-17,"United Kingdom",2
2020-05-18,"United Kingdom",2
2020-05-19,"United Kingdom",2
2020-05-20,"United Kingdom",2
2020-05-21,"United Kingdom",2
2020-05-22,"United Kingdom",2
2020-05-23,"United Kingdom",2
2020-05-24,"United Kingdom",2
2020-05-25,"United Kingdom",2
2020-05-26,"United Kingdom",2
2020-05-27,"United Kingdom",2
2020-05-28,"United Kingdom",2
2020-05-29,"United Kingdom",2
2020-05-30,"United Kingdom",2
2020-05-31,"United Kingdom",2
